Horse trot, 24 minutes, E
Walk, 1 hour 39 minutes, SW
Run, 9 hours 42 minutes, N
Elephant ride, 30 minutes, S
Elephant ride, 1 hour 31 minutes, NE
Horse gallop, 6 hours 39 minutes, SE
Run, 9 minutes, W
Elephant ride, 10 hours 39 minutes, W
Walk, 2 hours 6 minutes, SW
Walk, 7 hours 2 minutes, NW
Run, 52 minutes, NW
Elephant ride, 7 hours 13 minutes, N
Horse trot, 1 hour 18 minutes, SE
Horse gallop, 1 hour 3 minutes, W
Elephant ride, 10 minutes, NE
Walk, 8 hours 46 minutes, NE
Walk, 49 minutes, NE
Run, 7 hours 59 minutes, SE
Horse gallop, 25 minutes, W
Elephant ride, 7 hours 48 minutes, W
Horse gallop, 3 hours 11 minutes, SE
Run, 21 minutes, SE
Run, 32 minutes, W
Elephant ride, 3 hours 22 minutes, NW
Horse gallop, 2 hours 47 minutes, N
Elephant ride, 4 hours 21 minutes, NE
Elephant ride, 8 hours 21 minutes, S
Elephant ride, 28 minutes, NW
Run, 1 hour 13 minutes, S
Walk, 6 hours 20 minutes, E
Horse trot, 54 minutes, E
Horse gallop, 30 minutes, S
Run, 21 minutes, NW
Horse trot, 7 hours 11 minutes, S
Horse gallop, 4 hours 22 minutes, NE
Horse gallop, 32 minutes, S
Walk, 26 minutes, N
Run, 4 hours 47 minutes, NE
Elephant ride, 5 hours 17 minutes, NE
Horse gallop, 47 minutes, W
Run, 57 minutes, SW
Horse gallop, 6 hours 45 minutes, NW
Horse gallop, 46 minutes, NE
Horse trot, 10 minutes, NW
Horse gallop, 9 hours 39 minutes, NE
Horse gallop, 1 minute, SE
Run, 10 hours 34 minutes, NW
Elephant ride, 7 hours 32 minutes, E
Horse trot, 24 minutes, W
Horse trot, 58 minutes, E
Horse gallop, 10 hours 17 minutes, E
Horse trot, 6 hours 13 minutes, SW
Elephant ride, 6 hours, E
Horse trot, 31 minutes, NW
Horse trot, 9 hours 8 minutes, S
Elephant ride, 8 minutes, E
Horse gallop, 5 hours 56 minutes, SW
Horse gallop, 58 minutes, NE
Walk, 6 hours 45 minutes, S
Walk, 10 hours 25 minutes, NW
Elephant ride, 48 minutes, NE
Elephant ride, 9 hours 47 minutes, W
Walk, 1 minute, S
Walk, 10 hours 24 minutes, E
Run, 8 hours 38 minutes, N
Walk, 5 hours 35 minutes, E
Horse gallop, 2 hours 54 minutes, E
Run, 5 hours 57 minutes, SW
Elephant ride, 48 minutes, SE
Elephant ride, 3 hours 22 minutes, E
Elephant ride, 13 minutes, N
Walk, 10 hours 38 minutes, SE
Walk, 5 hours 31 minutes, SW
Run, 5 minutes, S
Elephant ride, 55 minutes, NE
Horse trot, 2 minutes, S
Elephant ride, 2 minutes, E
Horse trot, 25 minutes, S
Horse trot, 2 minutes, SW
Run, 16 minutes, W
Walk, 16 minutes, W
Horse trot, 52 minutes, NE
Run, 2 minutes, N
Elephant ride, 45 minutes, W
Run, 17 minutes, NW
Horse trot, 10 minutes, N
Horse gallop, 9 hours 39 minutes, N
Walk, 10 hours 17 minutes, S
Horse trot, 30 minutes, NE
Horse trot, 5 hours 9 minutes, N
Horse gallop, 8 hours 42 minutes, E
Horse trot, 48 minutes, S
Horse trot, 31 minutes, E
Horse gallop, 7 hours 33 minutes, NE
Horse trot, 27 minutes, W
Horse gallop, 40 minutes, S
Horse gallop, 52 minutes, NW
Horse gallop, 8 hours 35 minutes, N
Elephant ride, 1 hour 36 minutes, NW
Elephant ride, 10 hours 1 minute, N
Horse trot, 9 hours 38 minutes, E
Horse trot, 7 hours 17 minutes, W
Run, 8 hours 4 minutes, S
Run, 55 minutes, NW
Run, 47 minutes, NW
Horse trot, 30 minutes, NW
Elephant ride, 2 minutes, NW
Walk, 14 minutes, NW
Horse trot, 7 hours 59 minutes, W
Horse gallop, 17 minutes, SW
Elephant ride, 38 minutes, NE
Horse trot, 49 minutes, SE
Horse gallop, 11 minutes, NW
Elephant ride, 7 hours 26 minutes, N
Horse trot, 45 minutes, S
Walk, 8 hours 11 minutes, S
Horse trot, 12 minutes, E
Elephant ride, 2 hours 52 minutes, S
Elephant ride, 40 minutes, NW
Run, 1 minute, SW
Horse trot, 53 minutes, SW
Horse trot, 28 minutes, SE
Run, 5 minutes, SE
Horse trot, 4 hours 39 minutes, N
Horse trot, 6 hours 33 minutes, SE
Horse gallop, 50 minutes, NE
Walk, 9 hours 59 minutes, S
Horse gallop, 8 hours 20 minutes, N
Elephant ride, 5 hours 17 minutes, N
Elephant ride, 45 minutes, W
Horse trot, 30 minutes, SE
Horse trot, 3 minutes, S
Run, 41 minutes, SW
Walk, 6 minutes, SE
Horse gallop, 55 minutes, E
Elephant ride, 3 minutes, NE
Run, 4 hours 19 minutes, SW
Horse gallop, 6 hours 7 minutes, SE
Walk, 5 hours 25 minutes, W
Horse trot, 55 minutes, N
Horse trot, 9 hours 38 minutes, SW
Horse trot, 8 hours 16 minutes, W
Horse trot, 7 hours 7 minutes, NW
Elephant ride, 28 minutes, NE
Horse gallop, 52 minutes, S
Walk, 5 hours 28 minutes, SE
Run, 1 hour 9 minutes, N
Run, 18 minutes, S
Elephant ride, 6 hours 5 minutes, NE
Horse gallop, 15 minutes, W
Walk, 13 minutes, E
Horse trot, 39 minutes, W
Horse gallop, 50 minutes, N
Horse trot, 6 minutes, S
Walk, 22 minutes, NE
Horse trot, 5 hours 1 minute, SW
Horse gallop, 3 hours 6 minutes, N
Run, 45 minutes, S
Walk, 49 minutes, N
Horse trot, 8 hours 7 minutes, N
Elephant ride, 2 hours 21 minutes, N
Horse gallop, 6 hours 55 minutes, S
Walk, 16 minutes, W
Elephant ride, 7 hours 14 minutes, NW
Elephant ride, 6 hours 36 minutes, NW
Elephant ride, 10 hours 55 minutes, SW
Horse trot, 2 hours 2 minutes, SE
Elephant ride, 15 minutes, NW
Horse trot, 8 hours 24 minutes, SE
Elephant ride, 9 hours 40 minutes, NW
Horse trot, 1 minute, NE
Horse gallop, 1 hour 35 minutes, S
Elephant ride, 33 minutes, SE
Walk, 6 hours 58 minutes, NW
Horse trot, 4 hours 23 minutes, N
Horse trot, 53 minutes, S
Horse trot, 1 minute, SE
Horse trot, 9 hours 58 minutes, SW
Run, 4 hours 7 minutes, NE
Run, 4 hours 17 minutes, N
Run, 6 minutes, SW
Horse gallop, 22 minutes, E
Run, 6 minutes, NW
Elephant ride, 1 minute, NE
Horse gallop, 9 hours 29 minutes, NE
Horse trot, 54 minutes, NE
Horse gallop, 9 hours 55 minutes, E
Run, 48 minutes, NE
Horse gallop, 9 hours 56 minutes, NE
Run, 41 minutes, S
Horse gallop, 23 minutes, N
Horse trot, 9 hours 42 minutes, E
Elephant ride, 33 minutes, E
Elephant ride, 42 minutes, N
Walk, 33 minutes, SE
Walk, 7 hours 54 minutes, SW
Horse trot, 7 hours 44 minutes, NW
Run, 1 hour 18 minutes, N
Walk, 4 hours 28 minutes, W
Horse gallop, 48 minutes, N
Walk, 5 hours 40 minutes, W
Horse trot, 34 minutes, W
Run, 10 hours 38 minutes, SE
Walk, 37 minutes, N
Horse gallop, 7 hours 42 minutes, SW
Elephant ride, 48 minutes, W
Elephant ride, 40 minutes, SE
Run, 33 minutes, E
Elephant ride, 6 hours 16 minutes, E
Elephant ride, 2 hours 55 minutes, SE
Walk, 55 minutes, NE
Walk, 14 minutes, NE
Run, 5 hours 16 minutes, N
Walk, 3 hours 40 minutes, NW
Run, 1 minute, NE
Horse trot, 3 hours 50 minutes, S
Horse trot, 2 hours 49 minutes, S
Elephant ride, 44 minutes, E
Elephant ride, 39 minutes, E
Run, 6 hours 52 minutes, E
Run, 6 hours 4 minutes, S
Horse trot, 40 minutes, SW
Horse gallop, 5 hours 16 minutes, SW
Horse gallop, 36 minutes, SW
Horse gallop, 4 hours 7 minutes, SW
Horse gallop, 2 minutes, N
Walk, 26 minutes, N
Run, 6 hours 49 minutes, NW
Horse gallop, 5 hours 58 minutes, SE
Horse trot, 1 hour 14 minutes, W
Horse trot, 3 hours 40 minutes, NE
Run, 55 minutes, NE
Elephant ride, 11 minutes, N
Elephant ride, 29 minutes, W
Walk, 53 minutes, NE
Walk, 5 hours 44 minutes, W
Horse gallop, 9 hours 54 minutes, SW
Horse gallop, 6 hours 16 minutes, SW
Elephant ride, 29 minutes, S
Horse gallop, 53 minutes, N
Run, 5 hours 38 minutes, NW
Elephant ride, 22 minutes, E
Horse trot, 1 hour 43 minutes, NE
Elephant ride, 10 hours 40 minutes, N
Walk, 27 minutes, NE
Elephant ride, 7 hours 31 minutes, E
Elephant ride, 33 minutes, SW
Elephant ride, 8 hours 42 minutes, SW
Run, 22 minutes, SE
Walk, 7 hours 2 minutes, S
Horse gallop, 7 hours 54 minutes, N
Walk, 45 minutes, NW
Horse gallop, 3 minutes, NW
Run, 13 minutes, SE
Walk, 8 hours 38 minutes, E
Walk, 1 hour 57 minutes, SE
Elephant ride, 46 minutes, SE
Horse trot, 6 minutes, E
Run, 5 minutes, W
Elephant ride, 8 hours 42 minutes, SE
Walk, 9 minutes, W
Walk, 4 minutes, N
Horse trot, 3 hours 44 minutes, S
Horse gallop, 13 minutes, SW
Walk, 36 minutes, S
Walk, 6 hours 28 minutes, NE
Horse gallop, 18 minutes, SW
Run, 51 minutes, SE
Elephant ride, 5 hours 36 minutes, SW
Elephant ride, 7 hours 20 minutes, W
Run, 9 hours 51 minutes, N
Elephant ride, 6 hours 10 minutes, NE
Walk, 51 minutes, W
Walk, 4 hours 36 minutes, SE
Horse trot, 5 hours 52 minutes, E
Run, 12 minutes, N
Elephant ride, 54 minutes, NE
Walk, 44 minutes, NE
Elephant ride, 48 minutes, NW
Run, 2 hours 39 minutes, SE
Run, 22 minutes, NW
Walk, 19 minutes, S
Walk, 10 hours 47 minutes, NE
Run, 3 hours 53 minutes, SE
Run, 8 hours 50 minutes, SW
Run, 4 minutes, W
Walk, 49 minutes, SW
Walk, 19 minutes, NE
Walk, 3 hours 29 minutes, N
Horse trot, 2 minutes, NW
Horse trot, 9 hours 8 minutes, E
Horse trot, 7 hours 40 minutes, NE
Walk, 8 hours 56 minutes, SW
Elephant ride, 1 hour 51 minutes, N
Horse trot, 35 minutes, SE
Walk, 10 hours 22 minutes, SE
Horse gallop, 5 hours 37 minutes, NE
Horse gallop, 1 hour 38 minutes, SW
Run, 41 minutes, N
Horse trot, 3 hours 45 minutes, NW
Horse trot, 9 hours 47 minutes, SW
Walk, 54 minutes, E
Run, 1 hour 59 minutes, NW
Run, 9 hours 5 minutes, N
Horse trot, 9 hours 32 minutes, N
Walk, 1 minute, E
Horse gallop, 1 hour 6 minutes, NW
Walk, 25 minutes, N
Horse gallop, 19 minutes, NE
Elephant ride, 19 minutes, SW
Elephant ride, 3 hours 7 minutes, NE
Walk, 9 hours 49 minutes, S
Run, 14 minutes, E
Horse gallop, 36 minutes, S
Horse gallop, 5 hours 21 minutes, S
Walk, 1 hour 24 minutes, NW
Run, 2 hours 26 minutes, S
Walk, 40 minutes, W
Horse trot, 14 minutes, NE
Walk, 1 hour 43 minutes, E
Walk, 9 hours 25 minutes, E
Horse trot, 31 minutes, SW
Horse trot, 29 minutes, NE
Elephant ride, 1 hour 37 minutes, SE
Horse gallop, 3 hours 52 minutes, NE
Walk, 10 hours 45 minutes, W
Walk, 1 hour 44 minutes, NE
Horse trot, 4 hours 11 minutes, SE
Horse gallop, 5 minutes, S
Walk, 1 hour 32 minutes, S
Walk, 45 minutes, W
Horse trot, 5 hours 11 minutes, NE
Elephant ride, 6 minutes, SW
Elephant ride, 45 minutes, NW
Horse trot, 5 hours 50 minutes, SE
Run, 5 hours 19 minutes, NE
Elephant ride, 8 hours 11 minutes, NE
Horse trot, 7 hours 36 minutes, NE
Elephant ride, 1 hour 10 minutes, S
Horse trot, 7 hours 57 minutes, SW
Elephant ride, 29 minutes, W
Horse gallop, 5 hours, E
Run, 8 minutes, SE
Horse trot, 23 minutes, E
Walk, 2 hours 48 minutes, S
Horse trot, 9 hours 4 minutes, NE
Elephant ride, 9 hours 25 minutes, S
Run, 2 hours 7 minutes, NW
Walk, 52 minutes, E
Elephant ride, 44 minutes, SW
Elephant ride, 45 minutes, SW
Walk, 1 hour, N
Elephant ride, 6 hours 37 minutes, N
Horse gallop, 2 hours 58 minutes, NE
Horse trot, 47 minutes, W
Horse trot, 1 hour 37 minutes, SW
Run, 42 minutes, SE
Horse gallop, 6 hours 21 minutes, SW
Run, 28 minutes, E
Horse gallop, 7 hours 41 minutes, E
Walk, 10 minutes, W
Horse gallop, 7 hours 33 minutes, E
Horse trot, 41 minutes, NE
Horse gallop, 1 hour 1 minute, N
Horse trot, 4 hours 8 minutes, NW
Horse gallop, 3 hours 43 minutes, NE
Elephant ride, 1 hour 28 minutes, NE
Horse trot, 5 hours 28 minutes, SW
Walk, 51 minutes, NW
Elephant ride, 9 hours 2 minutes, NE
Run, 4 hours 5 minutes, NW
Run, 4 hours 59 minutes, NE
Horse gallop, 41 minutes, W
Run, 51 minutes, SE
Elephant ride, 11 minutes, SW
Walk, 4 hours 29 minutes, N
Horse gallop, 9 hours 41 minutes, W
Run, 21 minutes, N
Horse trot, 21 minutes, NE
Run, 50 minutes, NW
Elephant ride, 55 minutes, SE
Horse gallop, 58 minutes, W
Horse trot, 2 hours 23 minutes, NE
Elephant ride, 47 minutes, NE
Elephant ride, 4 hours 46 minutes, SW
Elephant ride, 5 hours 9 minutes, NW
Elephant ride, 10 hours 33 minutes, NE
Horse trot, 6 hours 49 minutes, E
Horse gallop, 2 hours 27 minutes, NE
Elephant ride, 9 hours 51 minutes, W
Run, 10 hours 37 minutes, NE
Horse trot, 5 hours 5 minutes, W
Horse gallop, 50 minutes, W
Run, 22 minutes, N
Horse trot, 7 hours, NW
Horse trot, 20 minutes, N
Elephant ride, 4 minutes, S
Elephant ride, 44 minutes, S
Run, 7 hours 20 minutes, NE
Horse trot, 10 hours 12 minutes, SE
Horse gallop, 4 hours 56 minutes, W
Horse gallop, 11 minutes, S
Horse trot, 19 minutes, S
Horse trot, 4 hours 29 minutes, NW
Walk, 10 hours 18 minutes, SW
Horse gallop, 47 minutes, E
Horse gallop, 48 minutes, E
Elephant ride, 8 hours 47 minutes, SW
Elephant ride, 5 minutes, NW
Elephant ride, 8 hours 35 minutes, S
Elephant ride, 23 minutes, SE
Walk, 24 minutes, S
Run, 7 hours 14 minutes, E
Horse trot, 6 hours 34 minutes, SE
Horse trot, 5 hours 19 minutes, N
Run, 9 hours 51 minutes, SW
Elephant ride, 53 minutes, NE
Walk, 33 minutes, SE
Run, 7 hours 55 minutes, NW
Elephant ride, 10 hours 52 minutes, SE
Elephant ride, 53 minutes, NE
Horse trot, 52 minutes, NW
Horse gallop, 1 hour 56 minutes, E
Horse trot, 43 minutes, E
Walk, 44 minutes, NE
Elephant ride, 38 minutes, SW
Run, 7 hours 37 minutes, NW
Walk, 38 minutes, W
Run, 9 hours 28 minutes, E
Horse trot, 8 hours 45 minutes, N
Horse gallop, 10 hours 4 minutes, NW
Run, 18 minutes, NE
Horse trot, 7 hours 5 minutes, N
Horse gallop, 3 hours 28 minutes, NW
Walk, 22 minutes, SE
Run, 8 hours 33 minutes, N
Run, 27 minutes, N
Walk, 26 minutes, NE
Elephant ride, 8 hours 59 minutes, W
Run, 35 minutes, E
Horse gallop, 6 hours 32 minutes, SW
Horse trot, 22 minutes, NE
Horse gallop, 46 minutes, NE
Elephant ride, 1 hour 17 minutes, SE
Walk, 6 hours 52 minutes, SW
Walk, 3 minutes, SE
Run, 41 minutes, NW
Elephant ride, 43 minutes, NE
Horse gallop, 7 hours 48 minutes, SE
Elephant ride, 42 minutes, NW
Elephant ride, 1 hour 51 minutes, NW
Run, 40 minutes, SW
Horse trot, 3 hours 4 minutes, N
Horse trot, 4 hours 55 minutes, W
Elephant ride, 1 hour 48 minutes, W
Horse trot, 47 minutes, W
Elephant ride, 15 minutes, SE
Walk, 5 minutes, NE
Walk, 8 hours 19 minutes, NW
Horse gallop, 10 minutes, NW
Walk, 7 hours 30 minutes, NW
Elephant ride, 8 hours 19 minutes, S
Run, 57 minutes, W
Run, 3 hours 10 minutes, W
Run, 33 minutes, E
Run, 10 hours 55 minutes, W
Elephant ride, 2 hours 37 minutes, W
Walk, 3 hours 7 minutes, SE
Horse trot, 52 minutes, SE
Elephant ride, 7 hours 8 minutes, N
Elephant ride, 23 minutes, NW
Horse trot, 9 hours 13 minutes, W
Walk, 4 hours 38 minutes, NW
Horse gallop, 1 minute, NW
Run, 33 minutes, N
Elephant ride, 5 hours 28 minutes, NW
Run, 47 minutes, N
Horse trot, 33 minutes, SW
Horse trot, 8 hours 37 minutes, SE
Walk, 14 minutes, S
Run, 2 minutes, NE
Walk, 3 hours 24 minutes, SW
Run, 31 minutes, N
Walk, 12 minutes, E
Horse trot, 7 hours 43 minutes, SE
Horse gallop, 49 minutes, NW
Run, 23 minutes, NW
Run, 9 hours 16 minutes, NW
Horse trot, 10 hours 5 minutes, SE
Elephant ride, 57 minutes, NE
Horse trot, 40 minutes, NE
Elephant ride, 9 hours 29 minutes, N
Elephant ride, 54 minutes, NE
Walk, 18 minutes, N
Walk, 27 minutes, S
Walk, 9 hours 40 minutes, NE
Horse trot, 7 hours 11 minutes, E
Horse trot, 51 minutes, SW
Elephant ride, 32 minutes, N
Elephant ride, 7 hours 31 minutes, E
Walk, 12 minutes, SW
Horse trot, 5 hours 47 minutes, W
Walk, 8 hours 2 minutes, S
Walk, 39 minutes, NE
Horse gallop, 9 hours 14 minutes, E
Elephant ride, 26 minutes, E
Elephant ride, 5 hours 24 minutes, SE
Run, 5 minutes, W
Walk, 52 minutes, SE
Elephant ride, 5 hours 6 minutes, SW
Horse gallop, 1 hour 47 minutes, SE
Horse gallop, 1 hour 20 minutes, W
Walk, 7 hours 55 minutes, SW
Run, 9 minutes, S
Run, 6 hours 50 minutes, SE
Elephant ride, 8 hours 31 minutes, NW
Horse trot, 3 hours 14 minutes, W
Walk, 8 hours 31 minutes, S
Elephant ride, 3 hours 30 minutes, SE
Elephant ride, 18 minutes, N
Horse trot, 6 hours 21 minutes, NE
Elephant ride, 16 minutes, E
Run, 44 minutes, W
Horse trot, 45 minutes, SE
Walk, 4 hours 36 minutes, NE
Walk, 38 minutes, SW
Horse gallop, 10 hours 28 minutes, NE
Elephant ride, 9 hours 55 minutes, E
Walk, 23 minutes, NW
Walk, 4 hours 7 minutes, NW
Elephant ride, 3 hours, SW
Horse gallop, 17 minutes, NE
Elephant ride, 4 hours 14 minutes, NE
Horse trot, 50 minutes, SE
Horse gallop, 8 minutes, S
Elephant ride, 58 minutes, NE
Horse gallop, 3 hours 7 minutes, W
Horse trot, 55 minutes, NE
Walk, 11 minutes, S
Horse gallop, 2 hours 26 minutes, NW
Elephant ride, 5 hours 3 minutes, NW
Walk, 40 minutes, N
Horse trot, 34 minutes, SW
Horse trot, 6 hours 46 minutes, N
Walk, 7 hours 39 minutes, NW
Walk, 7 hours 30 minutes, SE
Elephant ride, 3 hours 11 minutes, NE
Run, 5 hours 51 minutes, E
Run, 5 hours 4 minutes, NW
Elephant ride, 9 hours 39 minutes, NW
Walk, 9 hours 24 minutes, S
Run, 25 minutes, W
Walk, 8 hours 14 minutes, W
Horse gallop, 9 minutes, SW
Elephant ride, 26 minutes, SW
Walk, 4 hours 21 minutes, SW
Horse gallop, 5 minutes, S
Walk, 13 minutes, N
Run, 8 hours 23 minutes, SE
Elephant ride, 2 minutes, NW
Elephant ride, 21 minutes, N
Run, 3 hours 27 minutes, N
Walk, 7 hours 24 minutes, E
Horse gallop, 31 minutes, N
Run, 5 hours 44 minutes, S
Horse gallop, 2 hours 26 minutes, SE
Walk, 9 hours 27 minutes, SW
Horse gallop, 6 hours 26 minutes, SW
Walk, 5 hours 26 minutes, N
Elephant ride, 7 hours 11 minutes, S
Walk, 3 hours 31 minutes, E
Horse trot, 7 hours 13 minutes, NW
Horse trot, 31 minutes, NE
Horse gallop, 4 hours 35 minutes, SE
Horse trot, 1 hour 37 minutes, NW
Elephant ride, 6 hours 56 minutes, N
Walk, 6 hours 25 minutes, NE
Run, 2 hours 29 minutes, W
Horse trot, 23 minutes, SW
Horse gallop, 7 hours 42 minutes, SW
Horse gallop, 19 minutes, SE
Horse trot, 9 minutes, NW
Horse gallop, 57 minutes, SW
Horse gallop, 6 hours 29 minutes, SE
Horse trot, 8 hours 5 minutes, SE
Elephant ride, 44 minutes, NE
Horse trot, 5 hours 16 minutes, S
Run, 7 hours 37 minutes, SW
Run, 57 minutes, SE
Elephant ride, 46 minutes, N
Horse trot, 8 hours 32 minutes, W
Walk, 29 minutes, S
Horse trot, 7 hours 38 minutes, SW
Run, 7 hours 10 minutes, N
Elephant ride, 6 hours 26 minutes, NE
Horse gallop, 3 hours 55 minutes, SW
Walk, 57 minutes, SW
Walk, 1 hour 52 minutes, E
Walk, 18 minutes, SE
Run, 25 minutes, W
Horse gallop, 30 minutes, N
Walk, 25 minutes, E
Walk, 3 hours 42 minutes, NE
Horse trot, 5 hours 25 minutes, E
Run, 7 hours 22 minutes, NW
Horse trot, 1 hour 11 minutes, NW
Run, 6 minutes, SW
Horse trot, 15 minutes, NW
Run, 3 hours 12 minutes, SW
Horse gallop, 4 hours 29 minutes, SW
Horse trot, 5 minutes, NE
Horse trot, 2 hours 2 minutes, E
Run, 13 minutes, N
Horse trot, 1 hour 23 minutes, SW
Walk, 9 hours 6 minutes, NE
Horse gallop, 54 minutes, SW
Elephant ride, 8 hours 29 minutes, W
Walk, 36 minutes, SE
Horse trot, 40 minutes, S
Horse gallop, 5 hours, E
Horse trot, 41 minutes, N
Walk, 47 minutes, NW
Walk, 7 hours 20 minutes, N
Horse gallop, 3 hours 36 minutes, SW
Horse trot, 15 minutes, E
Run, 11 minutes, N
Horse gallop, 53 minutes, SW
Elephant ride, 4 hours 20 minutes, NW
Elephant ride, 51 minutes, E
Horse gallop, 2 hours 13 minutes, SW
Run, 8 hours 59 minutes, S
Elephant ride, 49 minutes, W
Run, 10 hours 26 minutes, SE
Horse gallop, 1 hour 5 minutes, S
Horse gallop, 4 hours 53 minutes, SW
Run, 10 hours 32 minutes, SE
Run, 6 minutes, W
Horse trot, 15 minutes, W
Walk, 8 minutes, N
Horse trot, 50 minutes, N
Horse trot, 9 hours 14 minutes, N
Horse gallop, 53 minutes, NW
Run, 15 minutes, SE
Elephant ride, 10 hours 32 minutes, N
Horse gallop, 2 hours 17 minutes, NE
Run, 34 minutes, E
Elephant ride, 2 hours 56 minutes, SE
Run, 47 minutes, SW
Run, 54 minutes, N
Horse gallop, 37 minutes, N
Walk, 1 minute, SE
Walk, 6 hours 11 minutes, N
Walk, 57 minutes, NW
Horse gallop, 7 hours 7 minutes, SW
Walk, 4 hours 44 minutes, N
Horse gallop, 33 minutes, E
Elephant ride, 41 minutes, NW
Horse gallop, 21 minutes, NW
Horse gallop, 10 hours 29 minutes, S
Walk, 10 hours 16 minutes, NW
Walk, 9 hours 44 minutes, SW
Walk, 19 minutes, NE
Elephant ride, 38 minutes, S
Horse trot, 3 minutes, W
Horse gallop, 2 hours 58 minutes, NW
Horse gallop, 42 minutes, SW
Elephant ride, 3 hours 11 minutes, SE
Horse trot, 7 hours 28 minutes, SW
Horse gallop, 35 minutes, W
Horse gallop, 2 hours 30 minutes, NE
Walk, 1 hour 24 minutes, NW
Walk, 40 minutes, SE
Walk, 21 minutes, S
Walk, 5 hours 47 minutes, NE
Run, 25 minutes, E
Walk, 8 hours 8 minutes, SE
Elephant ride, 8 minutes, SE
Elephant ride, 2 hours, NW
Horse trot, 39 minutes, S
Elephant ride, 10 hours 46 minutes, S
Horse trot, 7 hours 53 minutes, NW
Run, 3 hours 27 minutes, NW
Horse trot, 45 minutes, NE
Horse trot, 10 minutes, W
Elephant ride, 9 hours 7 minutes, NE
Elephant ride, 29 minutes, N
Walk, 2 hours 42 minutes, N
Horse gallop, 46 minutes, NE
Run, 25 minutes, NE
Elephant ride, 4 hours 53 minutes, NE
Horse gallop, 57 minutes, W
Horse trot, 34 minutes, E
Horse gallop, 40 minutes, SE
Run, 6 minutes, NE
Run, 23 minutes, E
Horse trot, 43 minutes, E
Run, 3 hours 9 minutes, SW
Horse trot, 52 minutes, NW
Walk, 1 hour 27 minutes, NW
Run, 6 hours 16 minutes, SW
Horse gallop, 40 minutes, S
Run, 50 minutes, NW
Walk, 23 minutes, N
Walk, 10 hours 51 minutes, SE
Horse trot, 7 minutes, N
Run, 38 minutes, SE
Horse trot, 4 hours 14 minutes, NW
Horse trot, 1 hour 37 minutes, SW
Horse trot, 9 hours 1 minute, S
Run, 21 minutes, NW
Walk, 37 minutes, E
Walk, 1 hour 19 minutes, N
Walk, 10 hours, W
Elephant ride, 21 minutes, N
Run, 9 hours 55 minutes, NE
Run, 4 hours 12 minutes, W
Horse gallop, 31 minutes, NE
Horse gallop, 13 minutes, S
Horse trot, 5 hours 45 minutes, S
Walk, 11 minutes, SE
Walk, 9 hours 26 minutes, NW
Run, 4 hours 23 minutes, S
Run, 5 hours 26 minutes, S
Horse gallop, 16 minutes, NW
Run, 2 hours 59 minutes, SW
Horse gallop, 7 hours 37 minutes, W
Horse gallop, 21 minutes, NW
Horse trot, 5 hours 53 minutes, W
Run, 46 minutes, E
Horse gallop, 10 hours 24 minutes, W
Run, 15 minutes, NW
Walk, 6 hours 50 minutes, E
Walk, 6 hours 25 minutes, W
Run, 8 hours 42 minutes, SE
Run, 9 minutes, NE
Horse gallop, 10 hours 37 minutes, W
Walk, 6 hours 13 minutes, S
Elephant ride, 9 hours 28 minutes, E
Walk, 10 hours 55 minutes, NW
Horse gallop, 47 minutes, NW
Elephant ride, 2 hours 27 minutes, SW
Horse gallop, 33 minutes, E
Walk, 55 minutes, NE
Run, 3 hours 55 minutes, SW
Horse gallop, 4 hours 26 minutes, SW
Elephant ride, 8 hours 10 minutes, W
Elephant ride, 9 minutes, SE
Horse trot, 8 hours 42 minutes, W
Run, 35 minutes, N
Walk, 5 hours 34 minutes, S
Walk, 16 minutes, SE
Run, 8 hours 47 minutes, SE
Walk, 1 hour 3 minutes, E
Run, 6 minutes, NW
Horse trot, 42 minutes, SE
Elephant ride, 4 hours 19 minutes, NE
Horse trot, 45 minutes, W
Horse trot, 23 minutes, NW
Horse trot, 3 hours 58 minutes, S
Walk, 55 minutes, SW
Run, 36 minutes, NW
Horse trot, 55 minutes, E
Horse gallop, 9 minutes, NE
